what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658053268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658056836
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1422658059268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658061887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1422658065842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658066457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658069233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658081892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658091788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658096008
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658096049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1422658101876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1422658109419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658115211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658115312
error,log,,,"Internal Error",1422658119531
error,log,,,"Internal Error",1422658120359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1422658131706
error,log,,,"Internal Error",1422658144371
error,log,,,"Internal Error",1422658145801
error,log,,,"Internal Error",1422658146026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1422658147833
error,log,,,"Internal Error",1422658160948
error,log,,,"Internal Error",1422658161175
error,log,,,"Internal Error",1422658161308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1422658168186
error,log,,,"Internal Error",1422658171188
error,log,,,"Internal Error",1422658172181
error,log,,,"Internal Error",1422658174022
error,log,,,"Internal Error",1422658174173
error,log,,,"Internal Error",1422658174314
error,log,,,"Internal Error",1422658174869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1422658201310
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658205348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1422658222340
error,log,,,"Internal Error",1422658226408
error,log,,,"Internal Error",1422658226710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658228929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658229039
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658231300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658233257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1422658235397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658236264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1422658239138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658241721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658241812
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658243078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658244505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658245735
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1422658245777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1422658248112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658251322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658251391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658462593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422658464173
