what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1424734650492
started,bundle,org.jboss.tools.common.el.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.el.ui",1424734650599
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1424734650664
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1424734650666
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1424734651772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1424734652277
error,log,,,"Internal Error",1424734662344
error,log,,,"Internal Error",1424734666053
error,log,,,"Internal Error",1424734671060
error,log,,,"Internal Error",1424734731731
error,log,,,"Internal Error",1424734767688
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424734788338
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424734788616
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424734788699
error,log,,,"Internal Error",1424734811906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424734821001
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424734824546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424734834972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424734835198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424734843297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424734843372
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424734843427
error,log,,,"Internal Error",1424734847383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424734848676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424734848808
