what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201107221520,"org.eclipse.datatools.sqltools.sqlbuilder",1422671472665
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.debugger.core",1422671472665
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1422671472665
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1422671472665
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook",1422671472665
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201107221520,"org.eclipse.datatools.sqltools.sqleditor",1422671472665
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1422671472665
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1422671472665
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1422671472697
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1422671472697
stopped,bundle,org.jboss.tools.central,1.0.1.v20130112-0624-H128-Final,"org.jboss.tools.central",1422671473617
stopped,bundle,org.jboss.tools.maven.project.examples,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.project.examples",1422671473617
stopped,bundle,org.jboss.tools.project.examples.cheatsheet,1.3.1.v20130112-0559-H131-Final,"org.jboss.tools.project.examples.cheatsheet",1422671473617
stopped,bundle,org.jboss.tools.project.examples,1.3.1.v20130112-0559-H131-Final,"org.jboss.tools.project.examples",1422671473835
stopped,bundle,org.jboss.tools.runtime.seam.detector,1.3.0.v20130112-0541-H121-Final,"org.jboss.tools.runtime.seam.detector",1422671473835
stopped,bundle,org.jboss.tools.seam.text.ext,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.text.ext",1422671473835
stopped,bundle,org.jboss.tools.seam.core,3.3.0.v20130112-0336-H148-Final,"org.jboss.tools.seam.core",1422671473991
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1422671473991
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1422671473991
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1422671473991
stopped,bundle,org.hibernate.eclipse.jdt.apt.ui,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.jdt.apt.ui",1422671473991
stopped,bundle,org.hibernate.eclipse.jdt.ui,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.jdt.ui",1422671473991
stopped,bundle,org.hibernate.eclipse.mapper,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.mapper",1422671473991
stopped,bundle,org.jboss.tools.birt.oda.ui,1.3.0.v20130102-1855-H102-Final,"org.jboss.tools.birt.oda.ui",1422671473991
stopped,bundle,org.jboss.tools.hibernate.jpt.core,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.jpt.core",1422671473991
stopped,bundle,org.jboss.tools.hibernate.ui,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.ui",1422671473991
stopped,bundle,org.jboss.tools.hibernate3_5,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate3_5",1422671474023
stopped,bundle,org.jboss.tools.hibernate3_6,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate3_6",1422671474023
stopped,bundle,org.jboss.tools.hibernate4_0,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate4_0",1422671474023
stopped,bundle,org.jboss.tools.maven.hibernate,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.hibernate",1422671474023
stopped,bundle,org.hibernate.eclipse.console,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.console",1422671474023
stopped,bundle,org.jboss.tools.maven.jbosspackaging,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jbosspackaging",1422671474023
stopped,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.ui.mbeans",1422671474023
stopped,bundle,org.jboss.ide.eclipse.as.classpath.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.classpath.ui",1422671474023
stopped,bundle,org.jboss.tools.maven.portlet,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.portlet",1422671474023
stopped,bundle,org.jboss.tools.portlet.ui,1.3.1.v20130112-0535-H115-Final,"org.jboss.tools.portlet.ui",1422671474023
stopped,bundle,org.jboss.tools.portlet.core,1.3.1.v20130112-0535-H115-Final,"org.jboss.tools.portlet.core",1422671474023
stopped,bundle,org.jboss.ide.eclipse.as.classpath.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.classpath.core",1422671474023
stopped,bundle,org.jboss.ide.eclipse.as.rse.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.rse.ui",1422671474023
stopped,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.rse.core",1422671474023
stopped,bundle,org.jboss.tools.openshift.express.ui,2.3.2.v20130118-2253-H156-Final,"org.jboss.tools.openshift.express.ui",1422671474023
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.archives.webtools",1422671474444
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.wtp.ui",1422671474444
stopped,bundle,org.jboss.tools.maven.profiles.ui,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.profiles.ui",1422671474444
stopped,bundle,org.jboss.tools.maven.cdi,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.cdi",1422671474459
stopped,bundle,org.jboss.tools.maven.gwt,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.gwt",1422671474459
stopped,bundle,org.jboss.tools.maven.jaxrs,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jaxrs",1422671474459
stopped,bundle,org.jboss.tools.maven.jpa,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jpa",1422671474459
stopped,bundle,org.jboss.tools.maven.jsf,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.jsf",1422671474459
stopped,bundle,org.jboss.tools.maven.ui,1.3.2.v20130112-0608-H143-Final,"org.jboss.tools.maven.ui",1422671474459
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1422671474459
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1422671474459
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1422671474459
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1422671474459
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1422671474459
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1422671474459
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1422671474459
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1422671474459
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1422671474459
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1422671474553
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1422671474553
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1422671474553
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1422671474553
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,3.7.2.v20120213,"org.eclipse.birt.chart.reportitem.ui",1422671474553
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,3.7.2.v20120213,"org.eclipse.birt.report.item.crosstab.ui",1422671474553
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.ide",1422671474553
stopped,bundle,org.jboss.tools.cdi.seam.config.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.config.core",1422671474553
stopped,bundle,org.jboss.tools.cdi.seam.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.core",1422671474553
stopped,bundle,org.jboss.tools.cdi.seam.faces.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.faces.core",1422671474553
stopped,bundle,org.jboss.tools.cdi.seam.solder.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.solder.core",1422671474553
stopped,bundle,org.jboss.tools.cdi.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.core",1422671474553
